Data,Num1,Num2,Num3,Num4,Num5,Num6,Jolly,SuperStar
2015-11-10,8,31,33,38,66,77,3,61
2015-11-12,19,22,31,41,54,87,38,47
2015-11-14,19,56,73,84,85,86,2,80
2015-11-17,27,29,39,54,59,74,79,25
2015-11-19,25,28,44,52,87,89,10,9
2015-11-21,13,25,33,53,75,83,38,59
2015-11-24,52,54,70,80,82,84,66,82
2015-11-26,12,36,45,67,77,88,11,6
2015-11-28,20,23,28,51,65,81,87,68
2015-12-01,31,39,55,58,85,87,86,70
2015-12-03,38,46,53,65,77,84,80,63
2015-12-05,1,28,34,42,49,77,65,42
2015-12-09,21,54,62,63,82,83,37,25
2015-12-10,1,19,20,56,60,83,63,46
2015-12-12,18,20,46,47,55,66,75,38
2015-12-15,5,30,36,63,84,85,37,48
2015-12-17,11,44,56,81,83,87,9,6
2015-12-19,7,22,46,50,55,73,14,64
2015-12-22,18,22,23,57,60,69,14,6
2015-12-24,6,8,24,28,36,63,79,73
2015-12-28,5,38,48,52,81,88,65,2
2015-12-29,15,20,57,72,76,89,30,22
2015-12-31,15,26,29,77,81,90,37,48
2015-12-31,1,2,3,4,5,6,1,0
2014-01-02,49,55,57,64,70,77,85,45
2014-01-04,19,26,30,47,69,81,90,30
2014-01-07,14,47,48,58,60,69,26,41
2014-01-09,15,17,24,41,70,87,71,7
2014-01-11,11,37,39,52,68,90,12,56
2014-01-14,4,7,25,74,82,87,3,33
2014-01-16,3,18,34,37,40,47,55,85
2014-01-18,14,18,38,41,74,78,58,70
2014-01-21,5,23,35,54,56,62,53,88
2014-01-23,3,6,12,13,19,67,39,24
2014-01-25,22,34,53,59,62,88,36,57
2014-01-28,9,17,27,29,59,67,34,70
2014-01-30,7,21,28,45,59,90,74,65
2014-02-01,3,6,41,44,48,73,84,46
2014-02-04,3,12,25,33,59,85,77,12
2014-02-06,9,12,14,61,79,90,26,63
2014-02-08,8,16,41,52,64,74,81,62
2014-02-11,12,27,38,43,65,67,71,9
2014-02-13,9,11,17,20,33,75,32,46
2014-02-15,18,31,62,64,72,77,69,49
2014-02-18,15,36,49,62,75,82,39,23
2014-02-20,14,26,47,63,78,80,37,68
2014-02-22,17,19,28,34,38,82,40,62
2014-02-25,26,51,52,54,70,88,65,45
2014-02-27,19,32,54,59,68,86,45,53
2014-03-01,7,8,47,56,79,90,9,18
2014-03-04,40,46,51,61,65,76,71,65
2014-03-06,15,61,66,67,76,79,68,40
2014-03-08,35,45,50,51,82,87,30,38
2014-03-11,49,51,53,56,58,81,12,37
2014-03-13,10,28,40,57,58,78,60,33
2014-03-15,1,5,22,24,41,43,38,71
2014-03-18,38,39,46,58,66,83,55,44
2014-03-20,15,18,28,49,51,77,65,70
2014-03-22,19,22,31,38,87,89,46,49
2014-03-25,28,36,42,70,74,78,32,5
2014-03-27,8,12,47,64,83,88,41,56
2014-03-29,12,21,57,68,86,88,82,21
2014-04-01,7,56,66,72,73,90,78,73
2014-04-03,40,47,59,64,79,89,66,18
2014-04-05,9,31,33,37,79,86,12,50
2014-04-08,11,61,64,76,82,87,15,76
2014-04-10,22,25,46,52,54,65,51,61
2014-04-12,14,29,34,62,65,89,63,31
2014-04-15,3,26,33,44,48,49,57,70
2014-04-17,11,20,51,63,68,88,28,40
2014-04-19,42,45,56,75,79,90,88,17
2014-04-22,14,16,21,24,62,78,1,75
2014-04-24,5,7,11,67,70,85,20,17
2014-04-26,3,9,13,25,42,81,24,5
2014-04-29,27,33,40,52,76,86,62,17
2014-05-03,15,33,45,60,72,85,44,60
2014-05-05,27,44,46,50,54,69,36,15
2014-05-06,1,3,4,60,70,73,57,36
2014-05-08,6,9,54,70,78,79,22,90
2014-05-10,8,39,40,57,69,81,28,88
2014-05-13,3,5,16,54,58,68,82,41
2014-05-15,20,47,56,64,66,67,24,24
2014-05-17,5,31,36,68,75,90,52,35
2014-05-20,10,17,41,45,69,78,2,32
2014-05-22,8,23,48,56,59,78,6,77
2014-05-24,3,22,38,70,77,81,32,22
2014-05-27,32,37,52,53,66,83,87,38
2014-05-29,27,32,33,52,73,84,63,10
2014-05-31,1,6,7,10,14,56,16,49
2014-06-03,3,25,26,29,48,79,56,45
2014-06-05,11,31,43,70,74,80,65,72
2014-06-07,12,18,39,46,56,63,3,16
2014-06-10,27,29,30,42,48,73,11,5
2014-06-12,13,18,19,27,50,69,68,37
2014-06-14,3,31,45,48,71,76,75,70
2014-06-17,21,29,43,53,66,89,4,14
2014-06-19,16,19,24,36,39,81,25,69
2014-06-21,14,61,69,79,81,85,32,7
2014-06-24,3,22,31,42,73,88,60,13
2014-06-26,8,43,61,62,70,86,80,8
2014-06-28,17,20,41,42,49,81,48,25
2014-07-01,31,35,48,64,65,89,58,90
2014-07-03,1,13,21,25,61,63,69,6
2014-07-05,15,31,38,47,55,82,62,49
2014-07-08,5,8,32,43,59,85,89,80
2014-07-10,3,11,18,30,51,85,7,56
2014-07-12,11,20,48,52,70,74,49,36
2014-07-15,5,15,17,31,32,40,41,38
2014-07-17,6,11,12,28,59,79,4,54
2014-07-19,29,48,49,54,75,87,43,40
2014-07-22,7,32,58,60,66,69,25,50
2014-07-24,4,12,13,55,73,86,79,89
2014-07-26,1,10,26,28,29,62,52,87
2014-07-29,32,45,56,74,87,89,25,26
2014-07-31,14,19,22,66,80,90,47,28
2014-08-02,29,38,54,58,72,86,81,65
2014-08-05,2,19,22,41,77,89,90,4
2014-08-07,10,29,50,59,79,80,11,39
2014-08-09,9,10,26,53,68,72,60,66
2014-08-12,11,24,34,39,68,86,85,13
2014-08-14,4,12,24,61,73,75,56,9
2014-08-16,31,63,64,68,69,71,13,80
2014-08-19,15,30,62,63,67,74,13,9
2014-08-21,4,31,52,73,76,84,27,78
2014-08-23,16,45,51,58,60,71,8,77
2014-08-26,1,20,44,56,59,69,25,36
2014-08-28,22,39,51,78,83,84,59,71
2014-08-30,23,38,43,46,60,75,79,31
2014-09-02,6,20,27,31,32,36,88,4
2014-09-04,31,39,41,53,67,83,15,47
2014-09-06,26,33,53,61,73,82,23,21
2014-09-09,12,20,26,41,70,78,83,27
2014-09-11,13,14,56,58,79,82,41,34
2014-09-13,7,20,25,51,65,87,58,50
2014-09-16,1,15,16,23,24,52,83,51
2014-09-18,11,19,37,41,62,77,4,45
2014-09-20,15,36,39,50,57,76,89,4
2014-09-23,6,25,42,59,78,89,33,11
2014-09-25,4,45,59,77,78,79,56,1
2014-09-27,1,9,12,14,58,84,10,7
2014-09-30,28,33,49,55,59,76,47,85
2014-10-02,3,9,42,50,56,88,90,46
2014-10-04,2,6,11,62,70,71,17,58
2014-10-07,7,15,17,18,26,53,59,29
2014-10-09,17,20,26,41,45,89,59,48
2014-10-11,6,11,28,43,56,83,50,1
2014-10-14,19,21,38,45,51,69,1,9
2014-10-16,6,9,24,49,78,79,45,18
2014-10-18,20,40,44,53,66,72,73,44
2014-10-21,18,34,41,43,46,55,82,5
2014-10-23,7,21,44,53,59,64,57,12
2014-10-25,8,28,44,57,85,88,80,33
2014-10-28,26,30,32,36,44,61,57,56
2014-10-30,22,39,45,53,74,86,15,77
2014-11-03,7,9,32,35,40,48,62,32
2014-11-04,13,18,23,29,58,88,44,2
2014-11-06,46,58,59,82,88,90,45,86
2014-11-08,21,33,69,73,81,84,51,43
2014-11-11,23,27,39,41,52,64,61,59
2014-11-13,2,38,47,50,55,79,87,41
2014-11-15,28,42,62,64,79,80,18,61
2014-11-18,38,58,65,66,72,88,34,40
2014-11-20,42,45,48,56,68,83,82,4
2014-11-22,22,25,55,58,82,85,62,85
2014-11-25,17,36,62,67,70,87,68,6
2014-11-27,13,18,26,53,54,70,45,54
2014-11-29,3,14,35,63,73,80,62,42
2014-12-02,9,25,35,59,76,81,85,14
2014-12-04,7,52,57,65,83,85,84,16
2014-12-06,10,11,21,54,73,82,66,58
2014-12-09,2,23,35,46,47,63,60,55
2014-12-11,20,22,24,25,48,79,42,80
2014-12-13,12,13,19,37,64,70,80,8
2014-12-16,15,35,45,69,82,84,76,29
2014-12-18,19,28,48,52,82,89,11,37
2014-12-20,1,13,24,26,29,77,60,6
2014-12-23,18,22,55,58,62,89,51,10
2014-12-24,33,46,53,58,73,85,80,26
2014-12-27,15,25,31,39,82,88,74,4
2014-12-30,5,24,51,76,77,79,8,63
2014-12-30,1,2,3,4,5,6,1,0
2001-01-03,15,25,26,33,41,62,51,0
2001-01-08,16,19,61,69,72,84,59,0
2001-01-10,8,14,30,31,35,76,75,0
2001-01-13,44,50,57,81,83,90,5,0
2001-01-17,16,22,35,41,53,62,71,0
2001-01-20,14,25,28,42,82,90,31,0
2001-01-24,29,42,56,65,80,90,78,0
2001-01-27,2,6,18,20,49,83,15,0
2001-01-31,28,46,65,70,77,86,53,0
2001-02-03,2,8,13,39,47,89,33,0
2001-02-07,4,23,56,63,71,89,84,0
2001-02-10,4,36,41,49,56,82,62,0
2001-02-14,15,22,38,62,83,86,57,0
2001-02-17,9,17,30,37,40,46,74,0
2001-02-21,6,28,46,55,56,62,64,0
2001-02-24,25,26,75,78,79,80,56,0
2001-02-28,33,43,59,77,83,86,12,0
2001-03-03,5,13,18,40,51,56,82,0
2001-03-07,32,34,40,45,65,71,89,0
2001-03-10,18,39,61,68,74,75,22,0
2001-03-14,28,35,36,62,66,70,67,0
2001-03-17,8,19,46,49,73,85,72,0
2001-03-21,39,43,56,61,65,81,28,0
2001-03-24,2,8,24,36,80,84,79,0
2001-03-28,11,39,63,64,74,88,28,0
2001-03-31,12,14,17,32,50,58,13,0
2001-04-04,2,23,48,57,63,89,11,0
2001-04-07,5,12,40,61,63,88,31,0
2001-04-11,11,41,52,71,81,89,38,0
2001-04-14,10,11,64,74,82,88,33,0
2001-04-18,10,26,32,41,42,54,31,0
2001-04-21,2,7,12,31,38,71,63,0
2001-04-26,4,22,27,45,58,86,55,0
2001-04-28,2,14,32,43,44,55,12,0
2001-05-02,2,45,59,70,75,82,26,0
2001-05-05,9,22,26,67,71,89,36,0
2001-05-09,7,30,47,76,83,89,11,0
2001-05-12,3,32,37,42,43,89,57,0
2001-05-16,13,15,18,49,65,73,67,0
2001-05-19,6,36,52,68,80,81,87,0
2001-05-23,8,39,55,56,57,63,45,0
2001-05-26,5,26,37,43,45,64,54,0
2001-05-30,11,18,42,44,45,83,7,0
2001-06-04,36,48,70,77,82,88,37,0
2001-06-06,7,18,44,48,51,63,73,0
2001-06-09,4,18,24,29,41,59,40,0
2001-06-13,58,61,70,78,84,87,83,0
2001-06-16,7,12,19,21,60,81,4,0
2001-06-20,25,32,34,54,64,83,56,0
2001-06-23,4,15,22,34,77,87,81,0
2001-06-27,16,20,27,31,32,77,14,0
2001-06-30,22,31,45,68,84,88,54,0
2001-07-04,13,29,40,61,73,81,4,0
2001-07-07,10,50,53,78,82,86,90,0
2001-07-11,7,10,23,33,68,85,30,0
2001-07-14,1,31,44,59,64,77,53,0
2001-07-18,4,22,37,43,63,80,46,0
2001-07-21,3,9,35,65,80,84,26,0
2001-07-25,39,56,64,75,76,90,53,0
2001-07-28,27,31,34,47,58,75,62,0
2001-08-01,5,39,43,53,63,82,33,0
2001-08-04,5,22,49,63,65,66,76,0
2001-08-08,1,8,14,27,83,87,5,0
2001-08-11,21,25,31,44,49,52,61,0
2001-08-16,7,58,61,62,73,74,79,0
2001-08-18,6,7,14,53,54,85,3,0
2001-08-22,10,12,38,57,72,84,11,0
2001-08-25,1,9,27,36,68,70,85,0
2001-08-29,5,11,44,57,86,90,39,0
2001-09-01,10,11,16,45,46,55,31,0
2001-09-05,8,43,53,69,74,79,75,0
2001-09-08,12,25,49,53,67,73,37,0
2001-09-12,3,5,10,32,44,75,49,0
2001-09-15,2,14,38,53,56,71,48,0
2001-09-19,10,21,30,45,55,57,64,0
2001-09-22,22,26,27,28,72,73,1,0
2001-09-26,14,62,69,70,86,88,9,0
2001-09-29,3,4,7,55,61,77,75,0
2001-10-03,14,42,45,49,71,86,72,0
2001-10-06,3,11,43,50,85,88,45,0
2001-10-10,14,35,37,52,66,72,12,0
2001-10-13,13,28,45,58,70,86,60,0
2001-10-17,18,49,60,64,80,84,79,0
2001-10-20,16,19,20,30,31,47,83,0
2001-10-24,12,23,48,70,85,86,78,0
2001-10-27,25,32,36,46,57,58,73,0
2001-10-31,5,11,17,21,28,63,50,0
2001-11-03,7,24,30,59,66,89,74,0
2001-11-07,8,10,23,35,40,46,9,0
2001-11-10,1,34,42,50,70,72,11,0
2001-11-14,3,4,16,36,74,89,40,0
2001-11-17,1,7,10,23,66,88,18,0
2001-11-21,14,53,55,65,83,87,74,0
2001-11-24,6,7,16,51,62,83,36,0
2001-11-28,21,32,35,40,66,83,50,0
2001-12-01,32,48,50,55,58,86,4,0
2001-12-05,14,32,47,48,63,79,46,0
2001-12-10,5,19,40,51,85,87,88,0
2001-12-12,4,14,20,61,75,78,56,0
2001-12-15,1,14,68,70,75,83,89,0
2001-12-19,19,25,49,53,81,84,64,0
2001-12-22,3,21,32,48,59,68,18,0
2001-12-27,20,21,26,53,80,90,4,0
2001-12-29,24,26,49,53,68,83,29,0
2001-12-31,41,51,54,63,66,69,35,0
2001-12-31,1,2,3,4,5,6,1,0
2009-01-02,16,19,29,34,48,64,53,34
2009-01-03,17,24,25,40,58,64,27,51
2009-01-07,14,31,35,40,50,66,68,16
2009-01-08,14,23,24,41,71,73,63,33
2009-01-10,2,15,35,54,60,78,27,64
2009-01-13,9,14,21,55,66,90,4,28
2009-01-15,8,15,24,25,44,55,86,76
2009-01-17,13,17,25,55,64,85,11,36
2009-01-20,19,35,49,52,75,79,41,7
2009-01-22,1,2,40,52,67,82,23,78
2009-01-24,2,4,13,23,28,68,49,13
2009-01-27,20,31,44,51,65,74,71,66
2009-01-29,27,32,55,65,76,86,60,51
2009-01-31,1,3,8,38,83,88,16,85
2009-02-03,11,13,17,49,51,61,8,13
2009-02-05,7,18,27,33,35,43,28,56
2009-02-07,8,23,58,61,76,79,90,71
2009-02-10,11,18,47,80,89,90,70,9
2009-02-12,3,24,31,32,61,85,17,4
2009-02-14,7,32,43,50,68,73,31,13
2009-02-17,17,20,63,78,82,85,42,78
2009-02-19,28,30,32,33,34,52,14,17
2009-02-21,6,39,40,41,50,54,2,34
2009-02-24,33,38,47,67,68,81,51,90
2009-02-26,10,19,25,35,51,73,66,56
2009-02-28,6,26,56,65,69,82,19,14
2009-03-03,20,39,42,45,74,77,81,12
2009-03-05,29,36,37,40,70,75,7,40
2009-03-07,4,14,45,53,77,84,69,57
2009-03-10,33,57,63,65,78,88,55,79
2009-03-12,2,10,19,36,78,90,83,6
2009-03-14,10,15,46,51,65,75,29,17
2009-03-17,3,38,44,50,53,70,22,64
2009-03-19,1,39,40,52,54,64,37,38
2009-03-21,4,39,43,59,74,90,30,26
2009-03-24,1,9,11,21,36,47,29,20
2009-03-26,13,21,70,71,72,85,82,12
2009-03-28,1,10,55,61,72,77,30,75
2009-03-31,2,4,16,20,29,53,65,16
2009-04-02,3,12,16,30,84,89,18,3
2009-04-04,2,3,4,27,34,42,59,55
2009-04-07,3,37,54,65,87,89,58,16
2009-04-09,2,23,36,62,75,79,48,21
2009-04-11,6,34,59,61,83,90,53,60
2009-04-14,2,5,20,43,64,83,66,4
2009-04-16,3,9,17,38,54,62,64,28
2009-04-18,20,46,48,62,71,86,44,80
2009-04-21,19,22,26,59,61,71,57,88
2009-04-23,24,29,40,71,74,78,21,57
2009-04-27,7,40,54,64,69,71,67,70
2009-04-28,11,12,32,55,72,87,88,36
2009-04-30,28,64,65,77,85,89,47,22
2009-05-02,2,25,31,38,45,84,24,62
2009-05-05,7,12,19,43,71,77,44,36
2009-05-07,31,43,67,69,76,80,1,67
2009-05-09,9,11,40,48,68,84,6,47
2009-05-12,4,9,22,23,47,73,45,2
2009-05-14,1,22,41,69,73,89,39,54
2009-05-16,39,50,55,57,78,82,81,52
2009-05-19,36,55,62,66,81,85,9,33
2009-05-21,11,14,17,24,39,48,64,15
2009-05-23,9,25,29,43,48,54,65,12
2009-05-26,6,33,35,64,66,77,85,50
2009-05-28,5,27,37,63,67,77,75,49
2009-05-30,1,13,17,31,58,62,74,2
2009-06-03,32,33,37,43,44,79,74,71
2009-06-04,7,57,60,67,69,90,14,22
2009-06-06,8,14,16,18,56,60,69,20
2009-06-09,14,17,39,47,58,85,61,45
2009-06-11,4,10,24,59,72,83,47,15
2009-06-13,8,19,25,73,76,84,33,78
2009-06-16,6,14,39,47,63,82,74,61
2009-06-18,15,27,31,52,74,77,54,46
2009-06-20,1,7,38,58,62,78,79,74
2009-06-23,2,3,37,38,58,59,24,53
2009-06-25,23,36,38,52,62,63,43,81
2009-06-27,29,56,66,77,88,89,45,39
2009-06-30,12,19,24,51,56,78,3,87
2009-07-02,12,13,38,46,47,72,5,17
2009-07-04,6,35,53,67,75,89,2,66
2009-07-07,41,44,55,56,68,79,40,17
2009-07-09,7,29,57,60,79,87,84,11
2009-07-11,8,21,32,33,60,69,48,64
2009-07-14,33,35,47,51,62,89,5,74
2009-07-16,6,35,38,48,58,76,26,79
2009-07-18,4,32,34,56,61,82,81,6
2009-07-21,27,32,40,49,75,82,5,84
2009-07-23,9,12,60,69,72,89,2,80
2009-07-25,7,35,36,41,45,88,52,46
2009-07-28,1,21,29,40,63,70,39,26
2009-07-30,2,68,77,81,83,84,19,7
2009-08-01,17,21,23,31,33,37,79,51
2009-08-04,4,8,51,72,74,88,85,41
2009-08-06,40,41,49,56,61,63,2,67
2009-08-08,24,51,58,61,74,77,43,20
2009-08-11,26,29,40,50,54,72,78,85
2009-08-13,11,29,56,63,88,90,22,8
2009-08-17,4,10,27,28,34,57,71,58
2009-08-18,2,19,43,49,77,82,50,7
2009-08-20,2,16,38,67,70,84,4,44
2009-08-22,10,11,27,45,79,88,42,63
2009-08-25,4,5,22,48,53,86,41,10
2009-08-27,15,20,36,69,74,87,86,53
2009-08-29,15,19,26,34,67,69,50,77
2009-09-01,12,14,19,38,41,45,31,28
2009-09-03,18,54,56,58,62,66,32,45
2009-09-05,15,31,39,49,64,85,56,44
2009-09-08,6,13,41,71,75,86,58,36
2009-09-10,17,39,41,47,77,83,63,34
2009-09-12,5,21,26,45,47,49,11,29
2009-09-15,26,60,61,72,85,88,73,54
2009-09-17,19,32,34,63,74,89,55,85
2009-09-19,4,8,20,21,44,80,77,18
2009-09-22,17,40,50,73,74,82,19,28
2009-09-24,5,9,25,30,76,81,6,68
2009-09-26,34,69,70,73,82,90,80,77
2009-09-29,10,22,24,45,67,76,71,48
2009-10-01,4,19,34,52,68,77,63,47
2009-10-03,28,38,59,60,71,83,54,33
2009-10-06,23,24,49,69,70,72,88,4
2009-10-08,1,12,17,65,70,90,24,9
2009-10-10,9,33,34,52,82,83,51,16
2009-10-13,5,11,40,43,56,82,7,23
2009-10-15,3,29,51,55,73,81,83,23
2009-10-17,8,24,45,47,72,84,78,27
2009-10-20,41,47,49,55,77,90,22,75
2009-10-22,29,33,34,64,65,87,37,42
2009-10-24,6,26,37,38,55,73,22,63
2009-10-27,38,43,44,45,63,77,42,49
2009-10-29,29,37,42,52,54,59,79,18
2009-10-31,13,16,41,49,58,76,47,23
2009-11-03,22,35,44,66,71,88,76,44
2009-11-05,12,20,28,57,74,85,41,6
2009-11-07,9,11,70,74,75,84,80,7
2009-11-10,24,32,56,59,76,81,55,85
2009-11-12,37,43,49,66,73,88,10,82
2009-11-14,15,27,31,40,63,82,53,88
2009-11-17,16,25,28,30,39,51,9,51
2009-11-19,1,35,42,55,57,62,87,14
2009-11-21,36,37,50,57,73,83,69,19
2009-11-24,19,47,69,71,86,87,17,49
2009-11-26,26,31,32,50,61,77,55,51
2009-11-28,3,42,52,67,78,86,57,44
2009-12-01,21,25,36,51,82,90,61,66
2009-12-03,19,30,34,49,54,74,2,16
2009-12-05,20,63,66,74,75,77,88,58
2009-12-09,9,30,50,57,62,70,31,41
2009-12-10,33,36,39,50,65,70,55,5
2009-12-12,10,16,40,55,66,77,36,47
2009-12-15,1,4,48,53,61,85,82,84
2009-12-17,1,23,32,53,66,83,56,21
2009-12-19,9,15,17,34,73,83,67,15
2009-12-22,6,13,17,52,64,82,24,35
2009-12-24,5,25,37,52,62,79,11,77
2009-12-28,34,36,61,62,78,88,55,20
2009-12-29,11,16,21,62,70,84,24,4
2009-12-31,40,41,45,51,52,79,31,76
2009-12-31,1,2,3,4,5,6,1,0
2006-01-03,13,14,22,24,46,81,70,0
2006-01-05,8,27,29,38,64,82,37,0
2006-01-07,43,45,80,81,83,86,77,0
2006-01-10,54,58,72,73,82,86,38,0
2006-01-12,26,30,38,55,69,75,11,0
2006-01-14,30,31,33,44,77,89,51,0
2006-01-17,26,27,31,69,78,85,67,0
2006-01-19,25,55,60,69,77,81,34,0
2006-01-21,7,37,44,45,53,68,57,0
2006-01-24,11,13,27,47,82,84,28,0
2006-01-26,9,47,59,73,79,88,18,0
2006-01-28,25,39,74,76,85,88,58,0
2006-01-31,34,38,53,60,72,88,18,0
2006-02-02,3,22,29,54,75,84,78,0
2006-02-04,13,22,43,50,70,76,14,0
2006-02-07,11,18,27,37,65,72,43,0
2006-02-09,7,33,38,51,53,67,57,0
2006-02-11,1,2,8,30,42,43,45,0
2006-02-14,8,44,47,60,66,77,83,0
2006-02-16,5,6,18,34,42,72,8,0
2006-02-18,34,40,42,64,77,88,48,0
2006-02-21,20,58,65,70,77,86,87,0
2006-02-23,17,26,70,76,82,90,72,0
2006-02-25,3,6,44,60,84,86,53,0
2006-02-28,3,21,63,81,87,89,4,0
2006-03-02,4,35,41,66,77,89,68,0
2006-03-04,17,27,29,31,44,46,51,0
2006-03-07,1,7,22,72,79,82,75,0
2006-03-09,10,12,15,51,66,68,60,0
2006-03-11,26,28,55,61,62,85,81,0
2006-03-14,15,20,32,43,45,54,81,0
2006-03-16,8,10,15,42,48,51,25,0
2006-03-18,41,43,52,59,73,82,87,0
2006-03-21,7,8,10,29,40,52,14,0
2006-03-23,10,41,53,62,65,76,26,0
2006-03-25,16,20,29,31,38,45,25,0
2006-03-28,24,25,33,42,57,89,20,68
2006-03-30,1,4,14,30,78,82,70,44
2006-04-01,15,30,33,37,62,78,55,23
2006-04-04,13,25,45,70,78,88,89,55
2006-04-06,13,19,60,61,83,90,10,6
2006-04-08,16,33,60,61,62,63,77,51
2006-04-11,16,19,44,60,76,89,79,49
2006-04-13,27,35,41,46,49,86,24,40
2006-04-15,10,11,13,37,81,84,3,63
2006-04-18,1,4,12,14,66,78,55,75
2006-04-20,32,35,44,58,82,90,52,42
2006-04-22,16,21,59,70,71,83,90,37
2006-04-26,13,18,47,51,60,64,11,36
2006-04-27,8,23,30,53,69,78,36,78
2006-04-29,12,22,53,54,60,77,28,7
2006-05-02,22,42,52,55,62,74,61,74
2006-05-04,11,18,37,52,62,77,59,19
2006-05-06,19,22,46,49,72,85,14,10
2006-05-09,16,23,40,62,79,88,42,89
2006-05-11,14,19,20,26,79,82,47,59
2006-05-13,11,31,38,50,59,62,7,56
2006-05-16,1,4,32,35,36,87,7,20
2006-05-18,1,63,67,71,75,79,28,78
2006-05-20,5,32,39,50,59,77,71,18
2006-05-23,30,36,39,68,71,80,38,78
2006-05-25,19,22,44,61,66,75,77,58
2006-05-27,5,11,33,51,82,85,19,1
2006-05-30,1,16,25,33,54,71,11,29
2006-06-01,18,33,51,66,87,90,5,16
2006-06-03,20,68,70,71,72,81,90,41
2006-06-06,29,31,41,44,64,73,1,46
2006-06-08,5,42,51,66,69,74,22,34
2006-06-10,9,10,63,73,79,90,2,62
2006-06-13,10,13,21,31,48,72,79,9
2006-06-15,6,27,39,43,62,84,67,12
2006-06-17,2,8,43,48,60,67,74,79
2006-06-20,22,26,51,63,64,73,17,37
2006-06-22,8,22,36,48,53,55,29,89
2006-06-24,5,11,24,26,49,68,13,54
2006-06-27,11,29,56,62,68,76,33,33
2006-06-29,27,28,56,67,75,86,79,70
2006-07-01,5,11,40,45,58,75,66,12
2006-07-04,20,45,59,75,84,90,85,20
2006-07-06,21,22,34,55,56,74,63,43
2006-07-08,4,49,54,73,79,83,29,8
2006-07-11,2,12,19,25,31,76,49,14
2006-07-13,15,46,47,67,73,90,51,32
2006-07-15,16,21,27,43,56,64,19,78
2006-07-18,3,27,30,38,43,60,50,13
2006-07-20,22,36,65,72,82,86,27,15
2006-07-22,12,37,46,54,58,79,90,40
2006-07-25,5,35,49,52,65,89,15,55
2006-07-27,26,34,68,82,83,87,42,71
2006-07-29,18,24,46,47,69,70,82,41
2006-08-01,31,37,45,52,74,83,70,19
2006-08-03,21,22,25,53,76,85,7,77
2006-08-05,5,11,21,49,54,84,66,69
2006-08-08,3,4,5,47,55,80,73,71
2006-08-10,6,9,42,48,81,87,63,84
2006-08-12,45,49,63,67,82,90,72,56
2006-08-16,8,25,28,57,71,72,83,66
2006-08-17,4,25,30,40,41,62,38,55
2006-08-19,6,59,77,81,82,88,61,74
2006-08-22,3,8,16,64,72,73,22,61
2006-08-24,3,27,29,46,47,61,15,24
2006-08-26,3,9,14,55,62,83,79,45
2006-08-29,46,49,50,57,68,69,14,90
2006-08-31,2,11,17,33,79,87,7,79
2006-09-02,26,33,35,45,54,61,10,61
2006-09-05,16,21,51,64,65,89,63,42
2006-09-07,1,3,29,63,72,85,55,49
2006-09-09,7,10,24,31,81,84,4,74
2006-09-12,8,22,36,43,76,77,23,88
2006-09-14,10,22,27,34,56,85,16,29
2006-09-16,14,34,35,37,41,61,31,46
2006-09-19,4,6,8,14,21,28,56,7
2006-09-21,2,8,27,30,35,87,21,29
2006-09-23,8,23,39,52,75,81,65,86
2006-09-26,6,9,10,20,60,83,81,16
2006-09-28,52,58,61,62,65,69,53,66
2006-09-30,3,47,63,66,67,69,56,90
2006-10-03,14,24,33,41,53,82,47,35
2006-10-05,4,40,60,71,72,90,21,53
2006-10-07,15,29,30,68,79,85,26,6
2006-10-10,6,13,34,52,63,83,16,10
2006-10-12,12,46,52,55,65,90,32,28
2006-10-14,12,37,38,42,79,82,60,12
2006-10-17,4,18,24,49,66,81,70,80
2006-10-19,34,36,44,50,71,80,85,83
2006-10-21,4,5,21,26,42,79,84,28
2006-10-24,4,25,43,45,71,90,52,85
2006-10-26,42,44,45,47,72,79,15,79
2006-10-28,15,29,50,57,79,88,84,61
2006-10-31,8,19,27,43,51,79,22,15
2006-11-02,2,4,5,9,22,75,79,31
2006-11-04,14,37,48,50,65,66,87,18
2006-11-07,10,27,42,72,75,87,44,49
2006-11-09,5,6,28,61,77,87,71,16
2006-11-11,22,36,40,44,46,76,30,69
2006-11-14,8,12,14,66,76,88,45,69
2006-11-16,36,42,46,51,72,84,65,62
2006-11-18,36,55,59,81,82,89,20,6
2006-11-21,2,3,35,41,48,88,5,1
2006-11-23,23,29,42,44,59,82,38,17
2006-11-25,1,2,4,44,75,80,33,30
2006-11-28,50,51,57,59,64,74,28,14
2006-11-30,1,31,51,73,77,88,89,53
2006-12-02,25,45,63,71,74,88,90,4
2006-12-05,3,12,22,65,77,84,4,27
2006-12-07,4,19,31,51,56,57,24,81
2006-12-09,21,23,28,48,49,54,65,7
2006-12-12,7,17,44,63,64,88,8,56
2006-12-14,1,31,48,75,78,81,28,59
2006-12-16,14,28,40,52,54,83,25,61
2006-12-19,10,19,32,44,56,76,15,50
2006-12-21,2,10,30,43,56,83,64,47
2006-12-23,8,13,16,17,49,68,15,13
2006-12-27,3,11,28,29,68,88,39,90
2006-12-28,15,43,45,66,74,87,86,70
2006-12-30,2,20,32,51,53,83,47,43
2006-12-30,1,2,3,4,5,6,1,0
2013-01-02,10,11,43,54,61,83,87,39
2013-01-03,12,14,41,51,69,90,15,82
2013-01-05,3,11,38,59,67,74,31,2
2013-01-08,28,32,52,74,79,80,15,11
2013-01-10,1,16,22,54,73,76,62,83
