data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2012-01-26 00:00:00,11,13.0,16.0,22.0,30.0,52.0,87.0,42,37
2012-01-28 00:00:00,12,2.0,17.0,25.0,50.0,52.0,84.0,28,35
2012-01-31 00:00:00,13,16.0,23.0,28.0,33.0,43.0,86.0,30,51
2012-02-02 00:00:00,14,25.0,37.0,43.0,50.0,58.0,60.0,89,6
2012-02-04 00:00:00,15,1.0,17.0,30.0,43.0,67.0,82.0,2,40
2012-02-07 00:00:00,16,27.0,30.0,69.0,75.0,81.0,83.0,68,36
2012-02-09 00:00:00,17,43.0,51.0,54.0,71.0,73.0,85.0,25,56
2012-02-11 00:00:00,18,23.0,30.0,46.0,64.0,70.0,86.0,31,26
2012-02-14 00:00:00,19,12.0,25.0,41.0,79.0,86.0,88.0,37,66
2012-02-16 00:00:00,20,5.0,21.0,23.0,41.0,74.0,84.0,81,48
2012-02-18 00:00:00,21,8.0,21.0,39.0,56.0,74.0,81.0,19,30
2012-02-21 00:00:00,22,28.0,29.0,30.0,39.0,75.0,87.0,65,16
2012-02-23 00:00:00,23,20.0,28.0,56.0,62.0,63.0,76.0,35,31
2012-02-25 00:00:00,24,14.0,30.0,64.0,75.0,79.0,89.0,31,11
2012-02-28 00:00:00,25,25.0,34.0,43.0,57.0,67.0,77.0,3,73
2012-03-01 00:00:00,26,6.0,14.0,19.0,26.0,51.0,53.0,83,31
2012-03-03 00:00:00,27,16.0,19.0,31.0,46.0,69.0,74.0,62,82
2012-03-06 00:00:00,28,31.0,42.0,49.0,51.0,68.0,79.0,70,69
2012-03-08 00:00:00,29,23.0,37.0,47.0,79.0,80.0,83.0,53,46
2012-03-10 00:00:00,30,1.0,8.0,40.0,54.0,69.0,81.0,61,53
2012-03-13 00:00:00,31,15.0,17.0,53.0,67.0,75.0,81.0,37,18
2012-03-15 00:00:00,32,1.0,13.0,14.0,34.0,67.0,83.0,61,17
2012-03-17 00:00:00,33,12.0,23.0,54.0,68.0,84.0,89.0,86,76
2012-03-20 00:00:00,34,21.0,39.0,44.0,49.0,65.0,87.0,54,57
2012-03-22 00:00:00,35,6.0,21.0,37.0,55.0,84.0,88.0,89,53
2012-03-24 00:00:00,36,39.0,45.0,49.0,66.0,75.0,80.0,77,74
2012-03-27 00:00:00,37,9.0,26.0,27.0,40.0,51.0,69.0,11,8
2012-03-29 00:00:00,38,11.0,45.0,50.0,54.0,57.0,62.0,18,62
2012-03-31 00:00:00,39,11.0,23.0,38.0,47.0,57.0,83.0,61,38
2012-04-03 00:00:00,40,11.0,34.0,55.0,63.0,87.0,89.0,6,83
2012-04-05 00:00:00,41,10.0,37.0,44.0,56.0,60.0,89.0,7,25
2012-04-07 00:00:00,42,37.0,46.0,54.0,55.0,65.0,87.0,1,59
2012-04-10 00:00:00,43,9.0,22.0,41.0,49.0,52.0,53.0,77,36
2012-04-12 00:00:00,44,15.0,25.0,34.0,54.0,70.0,88.0,33,45
2012-04-14 00:00:00,45,5.0,22.0,24.0,36.0,85.0,86.0,29,2
2012-04-17 00:00:00,46,6.0,28.0,39.0,46.0,60.0,78.0,57,56
2012-04-19 00:00:00,47,12.0,26.0,27.0,47.0,63.0,77.0,3,45
2012-04-21 00:00:00,48,9.0,11.0,33.0,69.0,73.0,82.0,44,48
2012-04-24 00:00:00,49,24.0,28.0,54.0,68.0,78.0,81.0,74,26
2012-04-26 00:00:00,50,19.0,61.0,62.0,65.0,85.0,89.0,67,39
2012-04-28 00:00:00,51,6.0,11.0,34.0,51.0,59.0,82.0,75,6
2012-05-02 00:00:00,52,9.0,22.0,61.0,67.0,84.0,85.0,6,36
2012-05-03 00:00:00,53,8.0,16.0,25.0,28.0,57.0,68.0,55,10
2012-05-05 00:00:00,54,13.0,14.0,19.0,57.0,77.0,79.0,65,52
2012-05-08 00:00:00,55,13.0,19.0,35.0,38.0,52.0,64.0,57,66
2012-05-10 00:00:00,56,6.0,16.0,30.0,53.0,60.0,71.0,86,11
2012-05-12 00:00:00,57,10.0,45.0,58.0,66.0,83.0,85.0,51,20
2012-05-15 00:00:00,58,5.0,38.0,56.0,76.0,77.0,89.0,71,64
2012-05-17 00:00:00,59,14.0,38.0,41.0,58.0,65.0,75.0,86,70
2012-05-19 00:00:00,60,1.0,23.0,27.0,33.0,37.0,85.0,56,16
2012-05-22 00:00:00,61,1.0,6.0,31.0,45.0,58.0,85.0,55,81
2012-05-24 00:00:00,62,10.0,29.0,32.0,43.0,56.0,90.0,71,84
2012-05-26 00:00:00,63,3.0,33.0,51.0,55.0,73.0,84.0,47,88
2012-05-29 00:00:00,64,38.0,39.0,42.0,49.0,55.0,81.0,2,10
2012-05-31 00:00:00,65,12.0,25.0,66.0,72.0,75.0,89.0,6,57
2012-06-04 00:00:00,66,8.0,16.0,20.0,23.0,47.0,56.0,50,79
2012-06-05 00:00:00,67,15.0,29.0,38.0,44.0,67.0,74.0,63,2
2012-06-07 00:00:00,68,32.0,58.0,63.0,70.0,75.0,81.0,4,59
2012-06-09 00:00:00,69,31.0,34.0,52.0,54.0,78.0,82.0,74,81
2012-06-12 00:00:00,70,20.0,30.0,47.0,69.0,77.0,83.0,86,17
2012-06-14 00:00:00,71,3.0,13.0,39.0,40.0,49.0,75.0,24,26
2012-06-16 00:00:00,72,1.0,9.0,37.0,69.0,71.0,83.0,48,40
2012-06-19 00:00:00,73,52.0,62.0,65.0,77.0,87.0,90.0,13,31
2012-06-21 00:00:00,74,9.0,24.0,39.0,48.0,69.0,75.0,36,80
2012-06-23 00:00:00,75,2.0,6.0,26.0,42.0,55.0,86.0,3,15
2012-06-26 00:00:00,76,13.0,30.0,46.0,48.0,70.0,88.0,10,9
2012-06-28 00:00:00,77,6.0,20.0,25.0,42.0,57.0,80.0,49,63
2012-06-30 00:00:00,78,17.0,20.0,21.0,39.0,44.0,89.0,75,83
2012-07-03 00:00:00,79,2.0,12.0,17.0,60.0,63.0,78.0,61,56
2012-07-05 00:00:00,80,15.0,59.0,64.0,65.0,76.0,79.0,17,26
2012-07-07 00:00:00,81,15.0,25.0,26.0,53.0,74.0,76.0,28,25
2012-07-10 00:00:00,82,19.0,32.0,33.0,66.0,75.0,78.0,21,36
2012-07-12 00:00:00,83,40.0,42.0,54.0,66.0,77.0,86.0,39,47
2012-07-14 00:00:00,84,27.0,38.0,70.0,75.0,78.0,82.0,69,28
2012-07-17 00:00:00,85,8.0,28.0,35.0,53.0,57.0,61.0,36,14
2012-07-19 00:00:00,86,5.0,36.0,51.0,55.0,69.0,79.0,48,86
2012-07-21 00:00:00,87,22.0,24.0,49.0,58.0,72.0,85.0,25,52
2012-07-24 00:00:00,88,2.0,45.0,55.0,77.0,84.0,88.0,65,7
2012-07-26 00:00:00,89,11.0,18.0,30.0,59.0,76.0,77.0,5,54
2012-07-28 00:00:00,90,9.0,17.0,67.0,68.0,80.0,81.0,1,87
2012-07-31 00:00:00,91,29.0,82.0,83.0,84.0,87.0,89.0,13,49
2012-08-02 00:00:00,92,2.0,8.0,55.0,66.0,73.0,83.0,32,83
2012-08-04 00:00:00,93,12.0,35.0,47.0,56.0,74.0,87.0,67,13
2012-08-07 00:00:00,94,24.0,50.0,57.0,62.0,72.0,77.0,38,75
2012-08-09 00:00:00,95,19.0,30.0,32.0,39.0,47.0,71.0,35,42
2012-08-11 00:00:00,96,4.0,11.0,13.0,42.0,54.0,75.0,82,50
2012-08-14 00:00:00,97,19.0,22.0,23.0,28.0,41.0,74.0,61,84
2012-08-16 00:00:00,98,38.0,39.0,46.0,74.0,85.0,89.0,82,21
2012-08-18 00:00:00,99,3.0,5.0,11.0,34.0,43.0,49.0,2,24
2012-08-21 00:00:00,100,35.0,42.0,62.0,67.0,76.0,78.0,49,85
2012-08-23 00:00:00,101,5.0,27.0,36.0,40.0,46.0,64.0,4,52
2012-08-25 00:00:00,102,7.0,38.0,66.0,67.0,71.0,88.0,43,40
2012-08-28 00:00:00,103,15.0,27.0,30.0,34.0,75.0,80.0,70,71
2012-08-30 00:00:00,104,17.0,20.0,22.0,40.0,52.0,62.0,14,43
2012-09-01 00:00:00,105,6.0,20.0,31.0,33.0,63.0,74.0,75,57
2012-09-04 00:00:00,106,34.0,42.0,58.0,60.0,82.0,83.0,72,28
2012-09-06 00:00:00,107,16.0,29.0,39.0,49.0,59.0,64.0,18,41
2012-09-08 00:00:00,108,5.0,13.0,31.0,42.0,43.0,73.0,60,21
2012-09-11 00:00:00,109,8.0,33.0,42.0,44.0,48.0,89.0,43,9
2012-09-13 00:00:00,110,12.0,26.0,27.0,46.0,65.0,77.0,15,50
2012-09-15 00:00:00,111,21.0,23.0,32.0,35.0,36.0,72.0,4,68
2012-09-18 00:00:00,112,3.0,10.0,18.0,25.0,50.0,68.0,66,45
2012-09-20 00:00:00,113,10.0,17.0,50.0,65.0,75.0,86.0,57,8
2012-09-22 00:00:00,114,1.0,28.0,29.0,68.0,84.0,85.0,27,81
2012-09-25 00:00:00,115,21.0,23.0,33.0,46.0,61.0,76.0,10,32
2012-09-27 00:00:00,116,3.0,8.0,10.0,31.0,77.0,79.0,61,58
2012-09-29 00:00:00,117,6.0,7.0,33.0,53.0,64.0,90.0,38,17
2012-10-02 00:00:00,118,36.0,52.0,69.0,71.0,78.0,84.0,1,16
2012-10-04 00:00:00,119,21.0,25.0,47.0,62.0,79.0,87.0,37,51
2012-10-06 00:00:00,120,13.0,40.0,41.0,56.0,82.0,87.0,74,47
2012-10-09 00:00:00,121,6.0,9.0,37.0,67.0,83.0,88.0,26,19
2012-10-11 00:00:00,122,16.0,34.0,50.0,58.0,80.0,90.0,33,71
2012-10-13 00:00:00,123,14.0,17.0,38.0,58.0,60.0,81.0,79,57
2012-10-16 00:00:00,124,1.0,20.0,24.0,27.0,46.0,60.0,18,1
2012-10-18 00:00:00,125,7.0,41.0,56.0,61.0,68.0,84.0,89,6
2012-10-20 00:00:00,126,2.0,5.0,28.0,36.0,69.0,81.0,29,61
2012-10-23 00:00:00,127,45.0,50.0,65.0,67.0,78.0,79.0,43,77
2012-10-25 00:00:00,128,15.0,23.0,51.0,52.0,77.0,90.0,19,19
2012-10-27 00:00:00,129,15.0,33.0,34.0,43.0,49.0,75.0,9,13
2012-10-30 00:00:00,130,10.0,32.0,46.0,61.0,70.0,75.0,73,13
2012-11-03 00:00:00,131,1.0,4.0,8.0,47.0,74.0,87.0,26,69
2012-11-05 00:00:00,132,7.0,14.0,15.0,17.0,57.0,66.0,8,38
2012-11-06 00:00:00,133,18.0,20.0,22.0,76.0,82.0,84.0,89,57
2012-11-08 00:00:00,134,9.0,31.0,39.0,44.0,72.0,81.0,67,16
2012-11-10 00:00:00,135,1.0,34.0,46.0,51.0,60.0,75.0,23,18
2012-11-13 00:00:00,136,3.0,20.0,57.0,62.0,79.0,84.0,61,72
2012-11-15 00:00:00,137,12.0,24.0,53.0,66.0,74.0,83.0,86,69
2012-11-17 00:00:00,138,8.0,10.0,39.0,60.0,77.0,84.0,23,90
2012-11-20 00:00:00,139,9.0,11.0,29.0,41.0,67.0,70.0,69,1
2012-11-22 00:00:00,140,20.0,25.0,51.0,59.0,77.0,88.0,37,13
2012-11-24 00:00:00,141,12.0,26.0,34.0,42.0,48.0,63.0,33,42
2012-11-27 00:00:00,142,5.0,13.0,56.0,65.0,78.0,82.0,74,58
2012-11-29 00:00:00,143,1.0,13.0,17.0,29.0,54.0,63.0,60,28
2012-12-01 00:00:00,144,6.0,20.0,25.0,45.0,56.0,60.0,48,66
2012-12-04 00:00:00,145,19.0,33.0,35.0,42.0,49.0,83.0,9,24
2012-12-06 00:00:00,146,15.0,18.0,47.0,70.0,74.0,89.0,62,88
2012-12-10 00:00:00,147,11.0,28.0,38.0,49.0,66.0,77.0,2,79
2012-12-11 00:00:00,148,6.0,8.0,10.0,11.0,16.0,61.0,26,87
2012-12-13 00:00:00,149,9.0,25.0,48.0,61.0,73.0,82.0,16,84
2012-12-15 00:00:00,150,15.0,26.0,35.0,39.0,53.0,59.0,11,66
2012-12-18 00:00:00,151,22.0,56.0,60.0,62.0,79.0,87.0,61,2
2012-12-20 00:00:00,152,6.0,19.0,26.0,27.0,52.0,65.0,32,48
2012-12-22 00:00:00,153,24.0,50.0,53.0,59.0,80.0,85.0,32,3
2012-12-24 00:00:00,154,6.0,22.0,31.0,37.0,38.0,51.0,35,50
2012-12-27 00:00:00,155,28.0,52.0,57.0,71.0,81.0,87.0,7,28
2012-12-29 00:00:00,156,31.0,39.0,51.0,84.0,86.0,89.0,45,48
data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2007-01-02 00:00:00,1,42.0,47.0,55.0,57.0,61.0,79.0,72,65
2007-01-04 00:00:00,2,21.0,40.0,76.0,77.0,83.0,84.0,73,90
2007-01-08 00:00:00,3,3.0,45.0,49.0,53.0,58.0,77.0,48,46
2007-01-09 00:00:00,4,16.0,39.0,65.0,67.0,83.0,86.0,64,10
2007-01-11 00:00:00,5,6.0,27.0,59.0,71.0,85.0,90.0,72,70
2007-01-13 00:00:00,6,11.0,49.0,53.0,65.0,77.0,89.0,33,2
2007-01-16 00:00:00,7,1.0,11.0,24.0,33.0,36.0,80.0,15,3
2007-01-18 00:00:00,8,7.0,39.0,45.0,47.0,55.0,80.0,3,78
2007-01-20 00:00:00,9,18.0,47.0,55.0,64.0,74.0,89.0,23,17
2007-01-23 00:00:00,10,8.0,10.0,20.0,40.0,80.0,85.0,32,66
2007-01-25 00:00:00,11,4.0,6.0,26.0,28.0,53.0,64.0,42,90
2007-01-27 00:00:00,12,10.0,33.0,34.0,44.0,70.0,79.0,80,48
2007-01-30 00:00:00,13,1.0,23.0,38.0,50.0,60.0,77.0,39,57
2007-02-01 00:00:00,14,1.0,20.0,21.0,27.0,44.0,75.0,36,22
2007-02-03 00:00:00,15,3.0,12.0,32.0,43.0,51.0,58.0,13,44
2007-02-06 00:00:00,16,21.0,35.0,39.0,54.0,62.0,85.0,71,52
2007-02-08 00:00:00,17,3.0,9.0,33.0,61.0,65.0,85.0,11,83
2007-02-10 00:00:00,18,11.0,30.0,55.0,76.0,77.0,90.0,57,52
2007-02-13 00:00:00,19,4.0,29.0,70.0,82.0,86.0,88.0,8,2
2007-02-15 00:00:00,20,11.0,22.0,35.0,65.0,78.0,81.0,7,25
2007-02-17 00:00:00,21,40.0,41.0,62.0,65.0,89.0,90.0,25,89
2007-02-20 00:00:00,22,19.0,25.0,31.0,56.0,82.0,90.0,17,72
2007-02-22 00:00:00,23,28.0,44.0,51.0,72.0,81.0,90.0,16,74
2007-02-24 00:00:00,24,1.0,30.0,60.0,70.0,74.0,77.0,90,88
2007-02-27 00:00:00,25,6.0,20.0,58.0,59.0,65.0,88.0,90,78
2007-03-01 00:00:00,26,40.0,55.0,64.0,65.0,70.0,85.0,13,65
2007-03-03 00:00:00,27,6.0,32.0,50.0,57.0,59.0,61.0,68,29
2007-03-06 00:00:00,28,1.0,8.0,21.0,30.0,81.0,86.0,13,54
2007-03-08 00:00:00,29,5.0,27.0,43.0,50.0,75.0,90.0,54,59
2007-03-10 00:00:00,30,16.0,22.0,36.0,40.0,62.0,75.0,55,51
2007-03-13 00:00:00,31,13.0,46.0,48.0,76.0,81.0,83.0,35,70
2007-03-15 00:00:00,32,1.0,6.0,43.0,46.0,61.0,83.0,80,71
2007-03-17 00:00:00,33,10.0,43.0,55.0,56.0,81.0,87.0,69,35
2007-03-20 00:00:00,34,5.0,7.0,68.0,71.0,75.0,85.0,15,18
2007-03-22 00:00:00,35,23.0,32.0,34.0,72.0,80.0,83.0,22,86
2007-03-24 00:00:00,36,28.0,45.0,60.0,63.0,74.0,86.0,66,5
2007-03-27 00:00:00,37,35.0,36.0,43.0,46.0,69.0,75.0,47,17
2007-03-29 00:00:00,38,13.0,17.0,19.0,21.0,69.0,73.0,78,20
2007-03-31 00:00:00,39,42.0,70.0,74.0,78.0,82.0,87.0,23,41
2007-04-03 00:00:00,40,12.0,16.0,21.0,25.0,27.0,64.0,66,4
2007-04-05 00:00:00,41,2.0,17.0,60.0,77.0,85.0,86.0,21,71
2007-04-07 00:00:00,42,1.0,29.0,37.0,67.0,74.0,81.0,54,67
2007-04-10 00:00:00,43,8.0,30.0,39.0,66.0,69.0,78.0,70,54
2007-04-12 00:00:00,44,10.0,28.0,53.0,64.0,76.0,79.0,47,81
2007-04-14 00:00:00,45,3.0,46.0,64.0,71.0,78.0,87.0,4,64
2007-04-17 00:00:00,46,3.0,21.0,33.0,45.0,47.0,85.0,17,22
2007-04-19 00:00:00,47,28.0,30.0,65.0,74.0,77.0,83.0,40,88
2007-04-21 00:00:00,48,11.0,19.0,43.0,75.0,81.0,87.0,1,80
2007-04-24 00:00:00,49,8.0,36.0,40.0,45.0,67.0,79.0,84,40
2007-04-26 00:00:00,50,36.0,38.0,54.0,56.0,75.0,85.0,28,32
2007-04-28 00:00:00,51,7.0,15.0,16.0,21.0,37.0,60.0,52,58
2007-05-02 00:00:00,52,3.0,6.0,12.0,20.0,69.0,83.0,80,52
2007-05-03 00:00:00,53,1.0,11.0,20.0,66.0,69.0,88.0,35,3
2007-05-05 00:00:00,54,2.0,3.0,64.0,69.0,73.0,82.0,62,58
2007-05-08 00:00:00,55,14.0,30.0,33.0,35.0,58.0,76.0,82,77
2007-05-10 00:00:00,56,32.0,38.0,55.0,58.0,66.0,85.0,51,38
2007-05-12 00:00:00,57,25.0,46.0,48.0,52.0,57.0,81.0,3,6
2007-05-15 00:00:00,58,23.0,33.0,78.0,79.0,87.0,88.0,56,90
2007-05-17 00:00:00,59,10.0,36.0,63.0,75.0,79.0,85.0,49,44
2007-05-19 00:00:00,60,7.0,8.0,13.0,17.0,38.0,43.0,6,59
2007-05-22 00:00:00,61,1.0,44.0,67.0,77.0,88.0,90.0,79,31
2007-05-24 00:00:00,62,13.0,19.0,32.0,39.0,44.0,61.0,66,18
2007-05-26 00:00:00,63,5.0,31.0,62.0,63.0,68.0,78.0,2,47
2007-05-29 00:00:00,64,1.0,16.0,17.0,31.0,42.0,70.0,81,51
2007-05-31 00:00:00,65,7.0,21.0,36.0,38.0,77.0,79.0,17,18
2007-06-04 00:00:00,66,17.0,39.0,40.0,75.0,76.0,88.0,19,86
2007-06-05 00:00:00,67,1.0,9.0,13.0,29.0,71.0,83.0,56,41
2007-06-07 00:00:00,68,59.0,66.0,69.0,72.0,73.0,80.0,23,53
2007-06-09 00:00:00,69,5.0,19.0,20.0,26.0,53.0,54.0,56,23
2007-06-12 00:00:00,70,1.0,14.0,17.0,47.0,61.0,66.0,13,53
2007-06-14 00:00:00,71,12.0,42.0,44.0,46.0,52.0,86.0,25,34
2007-06-16 00:00:00,72,29.0,32.0,39.0,43.0,66.0,73.0,60,6
2007-06-19 00:00:00,73,1.0,2.0,26.0,41.0,65.0,80.0,37,27
2007-06-21 00:00:00,74,2.0,10.0,35.0,67.0,77.0,90.0,51,80
2007-06-23 00:00:00,75,15.0,42.0,65.0,68.0,70.0,90.0,46,40
2007-06-26 00:00:00,76,6.0,15.0,45.0,47.0,69.0,70.0,40,18
2007-06-28 00:00:00,77,3.0,20.0,47.0,52.0,83.0,90.0,75,22
2007-06-30 00:00:00,78,4.0,24.0,30.0,61.0,66.0,69.0,67,24
2007-07-03 00:00:00,79,19.0,23.0,39.0,54.0,79.0,87.0,42,43
2007-07-05 00:00:00,80,8.0,24.0,52.0,73.0,84.0,86.0,51,11
2007-07-07 00:00:00,81,32.0,45.0,69.0,77.0,83.0,87.0,19,3
2007-07-10 00:00:00,82,14.0,42.0,53.0,68.0,83.0,89.0,75,78
2007-07-12 00:00:00,83,1.0,35.0,51.0,56.0,68.0,79.0,63,7
2007-07-14 00:00:00,84,27.0,33.0,44.0,56.0,63.0,85.0,79,40
2007-07-17 00:00:00,85,23.0,31.0,62.0,65.0,69.0,89.0,49,46
2007-07-19 00:00:00,86,21.0,30.0,33.0,45.0,62.0,70.0,57,3
2007-07-21 00:00:00,87,18.0,62.0,64.0,69.0,75.0,81.0,3,6
2007-07-24 00:00:00,88,43.0,56.0,61.0,62.0,73.0,81.0,75,73
2007-07-26 00:00:00,89,20.0,22.0,36.0,68.0,81.0,87.0,52,55
2007-07-28 00:00:00,90,8.0,38.0,47.0,63.0,71.0,84.0,69,36
2007-07-31 00:00:00,91,12.0,38.0,65.0,72.0,83.0,84.0,31,61
2007-08-02 00:00:00,92,16.0,24.0,51.0,55.0,59.0,66.0,41,52
2007-08-04 00:00:00,93,41.0,46.0,64.0,71.0,84.0,87.0,81,22
2007-08-07 00:00:00,94,21.0,29.0,50.0,55.0,67.0,73.0,24,85
2007-08-09 00:00:00,95,34.0,39.0,57.0,62.0,79.0,83.0,13,3
2007-08-11 00:00:00,96,30.0,37.0,41.0,62.0,65.0,68.0,40,64
2007-08-14 00:00:00,97,14.0,19.0,44.0,52.0,60.0,71.0,57,18
2007-08-16 00:00:00,98,16.0,24.0,37.0,38.0,69.0,78.0,25,4
2007-08-18 00:00:00,99,1.0,25.0,60.0,67.0,87.0,88.0,75,14
2007-08-21 00:00:00,100,11.0,27.0,45.0,53.0,55.0,58.0,34,85
2007-08-23 00:00:00,101,8.0,46.0,49.0,55.0,80.0,87.0,64,67
2007-08-25 00:00:00,102,4.0,23.0,25.0,30.0,34.0,57.0,40,70
2007-08-28 00:00:00,103,6.0,18.0,36.0,75.0,81.0,83.0,72,75
2007-08-30 00:00:00,104,19.0,48.0,49.0,56.0,60.0,88.0,76,56
2007-09-01 00:00:00,105,1.0,35.0,37.0,39.0,57.0,84.0,67,31
2007-09-04 00:00:00,106,5.0,6.0,9.0,51.0,62.0,66.0,10,3
2007-09-06 00:00:00,107,9.0,16.0,22.0,25.0,26.0,70.0,64,63
2007-09-08 00:00:00,108,9.0,31.0,32.0,47.0,70.0,89.0,19,5
2007-09-11 00:00:00,109,3.0,4.0,19.0,39.0,73.0,78.0,80,5
2007-09-13 00:00:00,110,15.0,23.0,59.0,65.0,78.0,82.0,41,79
2007-09-15 00:00:00,111,10.0,30.0,57.0,64.0,72.0,75.0,49,3
2007-09-18 00:00:00,112,7.0,17.0,30.0,56.0,68.0,80.0,19,28
2007-09-20 00:00:00,113,10.0,20.0,24.0,38.0,49.0,87.0,77,48
2007-09-22 00:00:00,114,4.0,52.0,68.0,79.0,85.0,86.0,20,68
2007-09-25 00:00:00,115,10.0,14.0,18.0,22.0,48.0,68.0,38,24
2007-09-27 00:00:00,116,2.0,23.0,46.0,48.0,55.0,63.0,15,83
2007-09-29 00:00:00,117,8.0,11.0,17.0,20.0,21.0,80.0,64,35
2007-10-02 00:00:00,118,8.0,23.0,48.0,49.0,61.0,62.0,47,54
2007-10-04 00:00:00,119,3.0,17.0,33.0,51.0,77.0,87.0,16,42
2007-10-06 00:00:00,120,3.0,20.0,21.0,43.0,69.0,70.0,78,11
2007-10-09 00:00:00,121,7.0,9.0,17.0,51.0,57.0,78.0,87,20
2007-10-11 00:00:00,122,18.0,37.0,49.0,71.0,76.0,78.0,23,35
2007-10-13 00:00:00,123,12.0,41.0,42.0,44.0,80.0,86.0,37,46
2007-10-16 00:00:00,124,7.0,21.0,58.0,65.0,72.0,77.0,85,23
2007-10-18 00:00:00,125,2.0,24.0,51.0,55.0,62.0,81.0,53,27
2007-10-20 00:00:00,126,11.0,17.0,20.0,36.0,57.0,72.0,51,89
2007-10-23 00:00:00,127,1.0,10.0,26.0,62.0,71.0,90.0,43,32
2007-10-25 00:00:00,128,3.0,6.0,7.0,30.0,67.0,89.0,11,7
2007-10-27 00:00:00,129,7.0,19.0,39.0,42.0,56.0,57.0,18,73
2007-10-30 00:00:00,130,22.0,39.0,54.0,63.0,68.0,73.0,12,15
2007-11-02 00:00:00,131,29.0,31.0,51.0,60.0,72.0,73.0,69,50
2007-11-03 00:00:00,132,11.0,31.0,44.0,64.0,83.0,89.0,34,37
2007-11-06 00:00:00,133,13.0,18.0,32.0,46.0,55.0,78.0,59,66
2007-11-08 00:00:00,134,16.0,29.0,38.0,62.0,72.0,84.0,66,28
2007-11-10 00:00:00,135,6.0,39.0,50.0,52.0,54.0,88.0,51,49
2007-11-13 00:00:00,136,1.0,2.0,33.0,62.0,68.0,79.0,14,21
2007-11-15 00:00:00,137,4.0,9.0,69.0,74.0,76.0,85.0,86,11
2007-11-17 00:00:00,138,18.0,28.0,40.0,63.0,68.0,86.0,71,68
2007-11-20 00:00:00,139,1.0,18.0,30.0,34.0,65.0,75.0,31,45
2007-11-22 00:00:00,140,2.0,51.0,55.0,57.0,61.0,82.0,15,60
2007-11-24 00:00:00,141,26.0,37.0,53.0,81.0,86.0,90.0,31,60
2007-11-27 00:00:00,142,2.0,22.0,28.0,39.0,61.0,79.0,84,23
2007-11-29 00:00:00,143,17.0,41.0,42.0,43.0,66.0,76.0,8,46
2007-12-01 00:00:00,144,6.0,19.0,30.0,53.0,55.0,76.0,17,70
2007-12-04 00:00:00,145,3.0,10.0,40.0,54.0,69.0,85.0,43,13
2007-12-06 00:00:00,146,33.0,37.0,48.0,65.0,83.0,84.0,55,88
2007-12-10 00:00:00,147,5.0,13.0,28.0,30.0,42.0,63.0,84,66
2007-12-11 00:00:00,148,9.0,12.0,28.0,71.0,82.0,85.0,37,1
2007-12-13 00:00:00,149,12.0,20.0,22.0,39.0,55.0,72.0,15,52
2007-12-15 00:00:00,150,25.0,31.0,43.0,61.0,63.0,86.0,23,39
2007-12-18 00:00:00,151,28.0,29.0,33.0,35.0,65.0,80.0,69,7
2007-12-20 00:00:00,152,6.0,10.0,13.0,17.0,22.0,46.0,43,85
2007-12-22 00:00:00,153,3.0,14.0,30.0,50.0,66.0,87.0,47,48
2007-12-24 00:00:00,154,29.0,31.0,35.0,49.0,69.0,74.0,16,28
2007-12-27 00:00:00,155,6.0,13.0,19.0,37.0,67.0,72.0,49,1
2007-12-29 00:00:00,156,12.0,26.0,70.0,74.0,84.0,87.0,46,11
data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2008-01-02 00:00:00,1,16.0,38.0,40.0,69.0,84.0,90.0,60,14
2008-01-03 00:00:00,2,20.0,39.0,56.0,64.0,66.0,85.0,29,17
2008-01-05 00:00:00,3,16.0,30.0,68.0,75.0,83.0,86.0,15,25
2008-01-08 00:00:00,4,17.0,23.0,30.0,74.0,81.0,84.0,55,49
2008-01-10 00:00:00,5,23.0,25.0,30.0,44.0,51.0,68.0,58,21
2008-01-12 00:00:00,6,8.0,9.0,52.0,77.0,82.0,86.0,85,8
2008-01-15 00:00:00,7,12.0,50.0,55.0,62.0,67.0,88.0,29,1
2008-01-17 00:00:00,8,4.0,15.0,21.0,35.0,59.0,73.0,70,76
2008-01-19 00:00:00,9,10.0,23.0,31.0,35.0,61.0,87.0,81,15
2008-01-22 00:00:00,10,7.0,18.0,19.0,56.0,66.0,71.0,26,20
2008-01-24 00:00:00,11,18.0,28.0,33.0,41.0,63.0,84.0,88,41
2008-01-26 00:00:00,12,15.0,17.0,25.0,31.0,85.0,87.0,82,57
2008-01-29 00:00:00,13,1.0,23.0,30.0,60.0,70.0,74.0,31,21
2008-01-31 00:00:00,14,7.0,14.0,26.0,34.0,45.0,77.0,83,34
2008-02-02 00:00:00,15,18.0,33.0,61.0,70.0,81.0,90.0,10,80
2008-02-05 00:00:00,16,22.0,28.0,75.0,78.0,83.0,87.0,13,84
2008-02-07 00:00:00,17,30.0,32.0,49.0,68.0,71.0,85.0,86,9
2008-02-09 00:00:00,18,2.0,3.0,13.0,23.0,30.0,70.0,85,72
2008-02-12 00:00:00,19,8.0,16.0,33.0,64.0,68.0,82.0,4,44
2008-02-14 00:00:00,20,4.0,18.0,30.0,69.0,73.0,74.0,78,52
