Data,Concorso,Num1,Num2,Num3,Num4,Num5,Num6,Jolly,SuperStar,Ritardo_Num1,Ritardo_Num2,Ritardo_Num3,Ritardo_Num4,Ritardo_Num5,Ritardo_Num6,Freq_Media_10_Num1,Freq_Media_10_Num2,Freq_Media_10_Num3,Freq_Media_10_Num4,Freq_Media_10_Num5,Freq_Media_10_Num6,Ritardo_Num1,Ritardo_Num2,Ritardo_Num3,Ritardo_Num4,Ritardo_Num5,Ritardo_Num6,Num_Piu_Frequente_50_Num1,Num_Piu_Frequente_50_Num2,Num_Piu_Frequente_50_Num3,Num_Piu_Frequente_50_Num4,Num_Piu_Frequente_50_Num5,Num_Piu_Frequente_50_Num6
2013-02-28,26,4,24,62,66,76,84,27,19,3,6,77,8,6,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,3,21,22,7,333,6.0,11.0,35.0,59.0,53.0,84.0
2013-03-02,27,16,49,59,67,71,82,78,88,4,11,2,3,11,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,3,7,12,13,306,6.0,11.0,35.0,59.0,53.0,84.0
2013-03-05,28,32,34,39,52,59,61,11,37,7,6,13,18,1,27,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,25,3,275,8,3,2,6.0,11.0,35.0,59.0,53.0,84.0
2013-03-07,29,26,32,42,46,78,82,7,21,70,1,15,59,17,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,5,27,5,298,3,6.0,11.0,35.0,59.0,53.0,82.0
2013-03-09,30,13,22,36,64,80,84,37,69,14,17,59,10,11,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,303,12,321,11,12,5,6.0,11.0,35.0,59.0,80.0,82.0
2013-03-12,31,7,10,22,23,41,77,49,80,15,19,1,22,12,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,18,8,285,15,15,22,6.0,11.0,35.0,59.0,80.0,82.0
2013-03-14,32,27,35,47,57,85,89,68,35,20,9,18,9,17,61,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,1,280,17,8,8,6.0,11.0,35.0,59.0,80.0,82.0
2013-03-16,33,19,41,43,48,73,81,1,57,49,2,12,27,14,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,286,11,2,2,2,6.0,11.0,35.0,59.0,73.0,82.0
2013-03-19,34,21,39,71,76,89,90,78,33,10,6,7,8,2,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,16,15,5,4,4,1,6.0,11.0,35.0,42.0,73.0,82.0
2013-03-21,35,9,27,47,58,62,71,72,23,20,3,3,26,9,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,18,6,5,2,12,7,6.0,11.0,47.0,59.0,73.0,82.0
2013-03-23,36,29,42,45,58,67,86,59,36,49,7,48,1,9,28,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,7,3,9,4,1,6.0,11.0,47.0,59.0,73.0,82.0
2013-03-26,37,15,37,46,52,64,89,7,73,26,15,8,9,7,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,7,297,294,297,14,6.0,11.0,47.0,52.0,64.0,82.0
2013-03-28,38,12,27,54,68,73,76,89,25,25,3,33,51,5,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,299,6,9,295,3,4,6.0,11.0,47.0,52.0,73.0,82.0
2013-03-30,39,17,42,52,71,74,90,87,48,28,3,2,4,35,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,9,30,1,1,3,6.0,11.0,47.0,52.0,73.0,90.0
2013-04-02,40,4,12,33,52,85,87,35,70,14,2,89,1,8,52,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,2,292,14,14,26,6.0,11.0,47.0,52.0,73.0,90.0
2013-04-04,41,3,4,31,52,66,84,24,35,19,1,59,1,15,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,28,1,9,20,10,6,6.0,11.0,47.0,52.0,73.0,84.0
2013-04-06,42,5,8,73,84,87,88,82,39,25,32,4,1,2,19,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,5,28,3,9,3,4.0,11.0,47.0,52.0,73.0,84.0
2013-04-09,43,25,44,45,52,68,81,10,49,18,23,7,2,5,10,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,3,309,11,28,1,4.0,11.0,47.0,52.0,64.0,84.0
2013-04-11,44,1,47,66,67,78,90,83,49,20,9,3,8,15,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,3,30,1,8,17,4.0,11.0,47.0,52.0,64.0,90.0
2013-04-13,45,26,33,43,49,61,76,78,33,16,5,12,18,17,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,8,11,23,36,2,4.0,11.0,47.0,52.0,64.0,90.0
2013-04-16,46,21,30,35,36,83,89,73,69,12,40,14,16,36,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,29,6,20,8,4,43,4.0,11.0,47.0,52.0,64.0,90.0
2013-04-18,47,27,30,35,39,49,69,56,62,9,1,1,13,2,24,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,14,1,37,10,310,4.0,11.0,35.0,52.0,64.0,90.0
2013-04-20,48,29,33,67,75,83,86,40,19,12,3,4,24,2,12,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,44,6,25,300,3,14,4.0,11.0,35.0,52.0,64.0,90.0
2013-04-23,49,1,13,37,53,62,63,27,11,5,19,12,28,14,34,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,10,20,21,4,3,2,1.0,11.0,35.0,52.0,64.0,90.0
2013-04-27,50,1,2,11,56,57,75,46,37,1,52,26,65,18,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,8,13,18,1,32,1.0,11.0,35.0,52.0,64.0,90.0
2013-04-29,51,2,6,53,54,68,89,21,61,1,30,2,13,8,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,4,16,18,3,27,1.0,12.0,35.0,52.0,64.0,90.0
2013-04-30,52,5,35,38,75,82,86,12,60,10,5,44,2,23,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,39,7,16,32,10,1.0,12.0,35.0,52.0,64.0,84.0
2013-05-02,53,19,32,33,57,65,75,29,80,20,24,5,3,44,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,8,25,18,27,36,1.0,32.0,35.0,52.0,64.0,84.0
2013-05-04,54,6,31,63,74,75,85,86,13,3,13,5,15,1,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,2,42,41,4,11,1.0,12.0,35.0,52.0,64.0,84.0
2013-05-07,55,19,37,54,65,67,70,75,46,2,6,4,2,7,48,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,4,21,16,2,3,1.0,12.0,35.0,52.0,64.0,84.0
2013-05-09,56,13,16,20,21,25,65,69,64,7,29,31,10,13,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,28,16,31,29,2,6,1.0,32.0,35.0,52.0,64.0,84.0
2013-05-11,57,10,42,48,67,83,84,4,4,26,18,24,2,9,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,4,16,32,32,3,1.0,32.0,35.0,52.0,83.0,84.0
2013-05-14,58,35,41,47,74,77,85,40,55,6,25,14,4,27,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,41,3,7,6,21,1.0,32.0,47.0,52.0,64.0,84.0
2013-05-16,59,3,16,22,39,49,71,33,20,18,3,28,12,12,20,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,3,311,338,4,15,4.0,32.0,47.0,52.0,64.0,84.0
2013-05-18,60,14,20,24,36,40,81,17,15,58,4,34,14,53,17,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,15,4,21,19,6,5,4.0,32.0,47.0,52.0,64.0,81.0
2013-05-21,61,6,32,48,53,54,87,63,73,7,8,4,10,6,19,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,15,312,21,2,3,4.0,32.0,35.0,52.0,64.0,81.0
2013-05-23,62,14,22,36,53,59,66,11,77,2,3,2,1,34,18,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,9,24,324,2,5,4.0,32.0,35.0,52.0,64.0,81.0
2013-05-25,63,6,27,34,55,62,87,51,32,2,16,35,41,14,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,19,2,9,27,10,3,4.0,32.0,35.0,52.0,62.0,81.0
2013-05-28,64,26,35,47,66,67,80,11,24,19,6,6,2,7,34,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,37,15,12,42,5,4.0,32.0,35.0,52.0,67.0,81.0
2013-05-30,65,29,43,61,62,77,79,85,55,17,20,20,2,7,61,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,44,8,15,5,21,31,4.0,32.0,35.0,52.0,67.0,81.0
2013-06-01,66,8,21,25,54,84,85,51,73,24,10,10,5,9,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,39,9,18,4,10,8,4.0,32.0,35.0,52.0,67.0,81.0
2013-06-04,67,3,27,34,62,81,88,35,81,8,4,4,2,7,25,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,61,3,5,2,3,6.0,32.0,35.0,52.0,67.0,90.0
2013-06-06,68,34,36,47,64,73,78,25,67,1,6,4,31,26,24,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,41,16,34,33,18,4,6.0,32.0,47.0,52.0,67.0,90.0
2013-06-08,69,5,10,31,53,56,61,21,19,17,12,15,7,19,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,10,1,2,6,22,25,1.0,32.0,47.0,52.0,67.0,90.0
2013-06-11,70,2,21,37,39,41,64,63,79,19,4,15,11,12,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,19,34,1,42,4,27,1.0,27.0,47.0,52.0,67.0,90.0
2013-06-13,71,1,5,6,39,41,70,10,27,21,2,8,1,1,16,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,27,3,3,8,5,1.0,27.0,47.0,52.0,67.0,90.0
2013-06-15,72,15,19,33,35,62,68,40,54,35,17,19,8,5,21,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,16,4,2,11,14,1,1.0,27.0,47.0,52.0,62.0,84.0
2013-06-18,73,8,24,32,34,65,86,23,40,7,13,12,5,17,21,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,15,6,4,27,17,19,1.0,27.0,47.0,52.0,62.0,84.0
2013-06-20,74,15,24,32,52,68,71,75,26,2,1,1,31,2,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,26,13,3,12,6,2,1.0,27.0,47.0,52.0,62.0,84.0
2013-06-22,75,2,19,25,59,84,88,61,24,5,3,9,13,9,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,1,22,14,70,3,1.0,27.0,47.0,52.0,62.0,84.0
2013-06-25,76,6,16,40,61,64,82,19,42,5,17,16,7,6,24,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,25,26,13,5,3,1.0,27.0,47.0,52.0,62.0,86.0
2013-06-27,77,12,22,27,37,52,87,35,18,37,15,10,7,3,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,8,4,15,12,19,1.0,27.0,47.0,52.0,62.0,86.0
2013-06-29,78,17,22,54,69,82,88,9,1,39,1,12,31,2,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,3,6,4,8,34,1.0,22.0,47.0,52.0,62.0,86.0
2013-07-02,79,3,4,18,29,64,90,52,15,12,38,64,14,3,35,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,15,14,2,4,1,1,1.0,22.0,47.0,52.0,62.0,86.0
2013-07-04,80,9,41,46,47,53,77,3,54,45,9,43,12,11,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,1,7,8,24,31,1.0,27.0,47.0,52.0,62.0,86.0
2013-07-06,81,4,9,24,64,74,76,40,89,2,1,7,2,23,36,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,10,30,10,8,9,5,1.0,27.0,47.0,52.0,62.0,86.0
2013-07-09,82,17,36,48,55,63,70,28,21,4,14,21,19,28,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,15,5,8,69,10,1.0,27.0,47.0,52.0,62.0,86.0
2013-07-11,83,14,15,34,55,59,81,46,10,21,9,10,1,8,16,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,15,16,7,3,7,1.0,27.0,47.0,52.0,62.0,86.0
2013-07-13,84,23,49,52,65,67,76,61,84,53,25,7,11,20,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,19,4,27,25,24,11,1.0,27.0,47.0,52.0,62.0,76.0
2013-07-16,85,22,29,57,72,85,89,49,36,7,6,32,66,19,34,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,36,22,3,1,6,6,1.0,16.0,33.0,52.0,67.0,76.0
2013-07-18,86,16,19,24,37,63,85,38,49,10,11,5,9,4,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,20,5,8,32,25,5,1.0,16.0,24.0,52.0,62.0,76.0
2013-07-20,87,2,16,20,26,31,33,64,46,12,1,27,23,18,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,1,4,25,7,41,1.0,16.0,24.0,39.0,62.0,76.0
2013-07-23,88,11,14,39,63,73,75,29,86,38,5,17,2,20,34,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,31,30,13,3,41,10,1.0,16.0,24.0,39.0,62.0,85.0
2013-07-25,89,33,38,41,43,46,57,53,20,2,37,9,24,9,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,46,11,1,3,19,38,1.0,16.0,24.0,39.0,62.0,85.0
2013-07-27,90,17,19,40,43,72,84,48,35,8,4,14,1,5,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,7,11,5,7,11,1.0,16.0,24.0,39.0,62.0,85.0
2013-07-30,91,16,47,55,57,70,85,19,83,4,11,8,2,9,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,32,10,20,10,10,25,1.0,16.0,24.0,39.0,62.0,85.0
2013-08-01,92,8,21,24,25,27,75,34,51,19,22,6,17,15,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,37,39,10,22,18,1.0,16.0,24.0,39.0,62.0,85.0
2013-08-03,93,15,16,34,74,85,87,65,80,10,2,10,12,2,16,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,17,16,23,1,3,2,1.0,16.0,24.0,39.0,62.0,85.0
2013-08-06,94,14,16,32,35,41,50,1,12,6,1,20,22,5,70,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,20,7,24,39,30,2.0,16.0,24.0,39.0,41.0,85.0
2013-08-08,95,2,14,42,52,75,79,53,14,8,1,38,11,3,30,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,40,5,1,1,15,9,2.0,16.0,24.0,39.0,41.0,85.0
2013-08-10,96,5,33,47,61,64,70,29,32,25,7,5,20,15,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,2,10,19,12,27,2.0,16.0,24.0,39.0,41.0,85.0
2013-08-13,97,1,33,41,78,83,84,72,57,26,1,3,29,40,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,1,17,9,21,10,2.0,16.0,24.0,53.0,41.0,85.0
2013-08-17,98,20,21,24,43,76,89,83,60,11,6,6,8,14,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,7,1,9,5,14,2.0,16.0,24.0,53.0,41.0,85.0
2013-08-19,99,3,5,11,14,38,79,29,26,20,3,11,4,10,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,24,11,2,2,4,10,2.0,16.0,24.0,39.0,41.0,85.0
2013-08-20,100,4,11,15,26,58,68,16,39,19,1,7,13,64,26,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,2,7,2,4,2,2.0,16.0,24.0,39.0,41.0,85.0
2013-08-22,101,19,21,30,59,61,89,25,7,11,3,54,18,5,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,15,10,54,16,4,2.0,16.0,24.0,39.0,41.0,85.0
2013-08-24,102,1,2,5,27,39,49,31,14,5,7,3,10,14,18,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,3,22,1,57,63,2.0,16.0,24.0,39.0,41.0,85.0
2013-08-27,103,6,44,63,64,72,82,12,90,27,60,15,7,13,25,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,24,28,1,19,14,2,6.0,16.0,24.0,39.0,41.0,85.0
2013-08-29,104,19,54,55,71,80,84,81,73,3,26,13,30,40,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,2,8,10,3,63,2.0,16.0,24.0,39.0,41.0,70.0
2013-08-31,105,11,20,50,62,70,85,59,1,5,7,11,33,9,12,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,22,13,36,6,13,16,2.0,16.0,24.0,39.0,41.0,85.0
2013-09-03,106,1,7,56,70,88,90,83,87,4,75,37,1,28,27,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,39,24,12,4,3,33,1.0,16.0,24.0,39.0,41.0,85.0
2013-09-05,107,15,23,45,70,81,82,16,44,7,23,64,1,24,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,17,3,10,1,40,6,1.0,16.0,24.0,39.0,41.0,85.0
2013-09-07,108,41,55,72,78,83,87,77,61,11,4,5,11,11,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,16,3,39,26,1,1.0,16.0,24.0,39.0,41.0,87.0
2013-09-10,109,35,44,57,58,87,88,22,69,15,6,18,9,1,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,47,17,22,25,2,1.0,21.0,24.0,43.0,41.0,87.0
2013-09-12,110,7,44,48,51,64,83,90,51,4,1,28,85,7,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,1,2,22,6,12,1.0,21.0,24.0,43.0,64.0,87.0
2013-09-14,111,20,35,45,47,72,78,59,31,6,2,4,15,3,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,47,9,9,17,11,1.0,21.0,24.0,43.0,64.0,85.0
2013-09-17,112,1,21,34,44,49,90,37,74,6,11,19,2,10,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,30,11,12,1,49,6,1.0,21.0,34.0,43.0,64.0,85.0
2013-09-19,113,15,21,28,75,81,86,38,82,6,1,109,18,6,40,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,92,36,29,14,13,8,1.0,21.0,24.0,43.0,64.0,85.0
2013-09-21,114,36,61,75,81,82,89,14,75,32,13,1,1,7,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,23,2,1,4,10,24,1.0,21.0,24.0,43.0,64.0,85.0
2013-09-24,115,1,27,33,36,43,86,42,3,3,13,18,1,17,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,5,22,1,25,10,1.0,21.0,24.0,43.0,64.0,85.0
2013-09-26,116,4,38,42,57,64,75,84,9,16,17,21,7,6,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,20,27,8,7,21,12,1.0,21.0,24.0,43.0,64.0,88.0
2013-09-28,117,28,57,61,69,78,83,86,44,4,1,3,39,6,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,11,14,6,1,24,1.0,21.0,24.0,43.0,64.0,89.0
2013-10-01,118,16,21,26,64,66,78,50,78,24,5,18,2,54,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,1,6,4,41,1,1.0,21.0,24.0,43.0,64.0,89.0
2013-10-03,119,7,14,42,43,56,57,64,82,9,20,3,4,13,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,26,9,1,33,7,3,1.0,21.0,24.0,43.0,64.0,89.0
2013-10-05,120,2,5,8,65,74,77,86,16,18,18,28,36,27,40,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,24,9,11,8,12,1.0,21.0,24.0,43.0,64.0,89.0
2013-10-08,121,1,31,39,60,62,84,26,55,6,34,19,101,16,17,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,33,12,21,2,15,7,1.0,21.0,24.0,43.0,64.0,84.0
2013-10-10,122,3,7,12,20,48,55,26,48,23,3,45,11,12,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,46,9,7,2,27,34,1.0,21.0,24.0,43.0,64.0,84.0
2013-10-12,123,10,19,20,39,85,87,46,23,54,19,1,2,18,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,18,8,23,30,15,5,1.0,21.0,24.0,43.0,64.0,84.0
2013-10-15,124,22,36,60,64,71,80,47,27,39,9,3,6,20,20,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,15,4,14,4,41,34,1.0,21.0,24.0,43.0,64.0,84.0
2013-10-17,125,11,18,40,58,81,87,62,32,20,46,35,16,11,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,1,10,4,20,4,1.0,21.0,24.0,43.0,64.0,87.0
